tag,mode,frame,det_ms,nav_ms,total_ms,fps,objects
yolo11tiny_1.3.1,stress,1095,0.05,0.03,0.09,11724.57,0
yolo11tiny_1.3.1,stress,1096,0.02,0.02,0.04,22598.87,0
yolo11tiny_1.3.1,stress,1097,0.02,0.02,0.04,23346.49,0
yolo11tiny_1.3.1,stress,1098,0.02,0.02,0.05,21524.35,0
yolo11tiny_1.3.1,stress,1099,0.02,0.03,0.05,20530.51,0
yolo11tiny_1.3.1,stress,1100,0.02,0.02,0.04,24514.61,0
yolo11tiny_1.3.1,stress,1101,0.02,0.02,0.05,22018.19,0
yolo11tiny_1.3.1,stress,1102,0.02,0.03,0.05,18320.39,0
yolo11tiny_1.3.1,stress,1103,0.02,0.02,0.03,29739.78,0
yolo11tiny_1.3.1,stress,1104,0.02,0.02,0.04,22451.22,0
yolo11tiny_1.3.1,stress,1105,0.02,0.02,0.05,21739.13,0
yolo11tiny_1.3.1,stress,1106,0.02,0.02,0.04,22835.22,0
yolo11tiny_1.3.1,stress,1107,0.02,0.02,0.04,22535.21,0
yolo11tiny_1.3.1,stress,1108,0.03,0.03,0.06,18018.02,0
yolo11tiny_1.3.1,stress,1109,0.02,0.03,0.05,19308.0,0
yolo11tiny_1.3.1,stress,1110,0.02,0.02,0.04,23010.19,0
yolo11tiny_1.3.1,stress,1111,0.02,0.02,0.05,21201.26,0
yolo11tiny_1.3.1,stress,1112,0.02,0.03,0.05,19785.52,0
yolo11tiny_1.3.1,stress,1113,0.02,0.02,0.04,22577.44,0
yolo11tiny_1.3.1,stress,1114,0.02,0.02,0.04,22966.33,0
yolo11tiny_1.3.1,stress,1115,0.02,0.02,0.04,26115.8,0
yolo11tiny_1.3.1,stress,1116,0.02,0.02,0.04,24818.82,0
yolo11tiny_1.3.1,stress,1117,0.02,0.02,0.04,23278.55,0
yolo11tiny_1.3.1,stress,1118,0.02,0.02,0.05,22078.95,0
yolo11tiny_1.3.1,stress,1119,0.05,0.03,0.08,12301.33,0
yolo11tiny_1.3.1,stress,1120,0.02,0.02,0.04,24024.02,0
yolo11tiny_1.3.1,stress,1121,0.02,0.02,0.04,22304.5,0
yolo11tiny_1.3.1,stress,1122,0.09,0.15,0.24,4184.1,0
yolo11tiny_1.3.1,stress,1123,0.02,0.02,0.05,21997.84,0
yolo11tiny_1.3.1,stress,1124,0.02,0.03,0.05,21719.77,0
yolo11tiny_1.3.1,stress,1125,0.02,0.03,0.05,21699.51,0
yolo11tiny_1.3.1,stress,1126,0.02,0.03,0.05,21563.34,0
yolo11tiny_1.3.1,stress,1127,0.02,0.07,0.09,11650.53,0
yolo11tiny_1.3.1,stress,1128,0.02,0.02,0.04,22304.5,0
yolo11tiny_1.3.1,stress,1129,0.02,0.02,0.04,25263.37,0
yolo11tiny_1.3.1,stress,1130,0.02,0.03,0.05,19169.57,0
yolo11tiny_1.3.1,stress,1131,0.03,0.03,0.06,18099.55,0
yolo11tiny_1.3.1,stress,1132,0.02,0.02,0.05,22181.31,0
yolo11tiny_1.3.1,stress,1133,0.01,0.01,0.02,44281.1,0
yolo11tiny_1.3.1,stress,1134,0.02,0.01,0.03,34139.01,0
yolo11tiny_1.3.1,stress,1135,0.01,0.01,0.02,40269.0,0
yolo11tiny_1.3.1,stress,1136,0.02,0.02,0.03,32697.9,0
yolo11tiny_1.3.1,stress,1137,0.01,0.01,0.02,51725.03,0
yolo11tiny_1.3.1,stress,1138,0.01,0.02,0.03,36697.25,0
yolo11tiny_1.3.1,stress,1139,0.02,0.02,0.03,31787.41,0
yolo11tiny_1.3.1,stress,1140,0.01,0.01,0.02,50525.46,0
yolo11tiny_1.3.1,stress,1141,0.01,0.01,0.02,46602.67,0
yolo11tiny_1.3.1,stress,1142,0.01,0.01,0.02,42328.04,0
yolo11tiny_1.3.1,stress,1143,0.01,0.01,0.03,38277.51,0
yolo11tiny_1.3.1,stress,1144,0.01,0.01,0.02,41956.87,0
yolo11tiny_1.3.1,stress,1145,0.01,0.01,0.03,39538.19,0
yolo11tiny_1.3.1,stress,1146,0.02,0.02,0.04,26030.14,0
yolo11tiny_1.3.1,stress,1147,0.02,0.02,0.04,23952.1,0
yolo11tiny_1.3.1,stress,1148,0.02,0.02,0.04,24340.38,0
yolo11tiny_1.3.1,stress,1149,0.02,0.03,0.05,20960.41,0
yolo11tiny_1.3.1,stress,1150,0.02,0.02,0.04,25806.45,0
yolo11tiny_1.3.1,stress,1151,0.04,0.07,0.11,9284.28,0
yolo11tiny_1.3.1,stress,1152,0.02,0.02,0.04,23188.41,0
yolo11tiny_1.3.1,stress,1153,0.02,0.02,0.04,22388.39,0
yolo11tiny_1.3.1,stress,1154,0.01,0.02,0.03,32043.07,0
yolo11tiny_1.3.1,stress,1155,0.01,0.02,0.03,33380.07,0
yolo11tiny_1.3.1,stress,1156,0.01,0.01,0.03,36697.25,0
yolo11tiny_1.3.1,stress,1157,0.02,0.01,0.03,32388.66,0
yolo11tiny_1.3.1,stress,1158,0.02,0.02,0.04,24024.02,0
yolo11tiny_1.3.1,stress,1159,0.02,0.02,0.04,23278.55,0
yolo11tiny_1.3.1,stress,1160,0.02,0.02,0.04,26115.12,0
yolo11tiny_1.3.1,stress,1161,0.02,0.04,0.06,16783.03,0
yolo11tiny_1.3.1,stress,1162,0.02,0.02,0.04,26607.77,0
yolo11tiny_1.3.1,stress,1163,0.02,0.03,0.05,20960.41,0
yolo11tiny_1.3.1,stress,1164,0.02,0.02,0.05,22018.67,0
yolo11tiny_1.3.1,stress,1165,0.02,0.02,0.04,26115.12,0
yolo11tiny_1.3.1,stress,1166,0.02,0.02,0.04,24742.06,0
yolo11tiny_1.3.1,stress,1167,0.02,0.02,0.04,24266.54,0
yolo11tiny_1.3.1,stress,1168,0.02,0.02,0.04,24464.83,0
yolo11tiny_1.3.1,stress,1169,0.02,0.03,0.05,20833.33,0
yolo11tiny_1.3.1,stress,1170,0.02,0.02,0.04,24193.16,0
yolo11tiny_1.3.1,stress,1171,0.03,0.04,0.06,16021.28,0
yolo11tiny_1.3.1,stress,1172,0.02,0.02,0.04,22770.74,0
yolo11tiny_1.3.1,stress,1173,0.03,0.03,0.06,16585.95,0
yolo11tiny_1.3.1,stress,1174,0.02,0.02,0.04,25078.37,0
yolo11tiny_1.3.1,stress,1175,0.02,0.02,0.04,22705.6,0
yolo11tiny_1.3.1,stress,1176,0.02,0.02,0.05,21978.02,0
yolo11tiny_1.3.1,stress,1177,0.02,0.02,0.04,22408.96,0
yolo11tiny_1.3.1,stress,1178,0.02,0.03,0.05,20942.41,0
yolo11tiny_1.3.1,stress,1179,0.02,0.02,0.04,24316.11,0
yolo11tiny_1.3.1,stress,1180,0.02,0.02,0.04,25504.35,0
yolo11tiny_1.3.1,stress,1181,0.03,0.03,0.05,18278.86,0
yolo11tiny_1.3.1,stress,1182,0.02,0.02,0.04,24316.11,0
yolo11tiny_1.3.1,stress,1183,0.02,0.02,0.04,23188.41,0
yolo11tiny_1.3.1,stress,1184,0.02,0.02,0.04,24193.74,0
yolo11tiny_1.3.1,stress,1185,0.02,0.03,0.05,21878.01,0
yolo11tiny_1.3.1,stress,1186,0.02,0.02,0.04,26666.67,0
yolo11tiny_1.3.1,stress,1187,0.02,0.02,0.04,26431.25,0
yolo11tiny_1.3.1,stress,1188,0.02,0.02,0.05,21640.81,0
yolo11tiny_1.3.1,stress,1189,0.02,0.02,0.04,22556.56,0
yolo11tiny_1.3.1,stress,1190,0.02,0.03,0.05,21524.35,0
yolo11tiny_1.3.1,stress,1191,0.02,0.04,0.06,15444.02,0
yolo11tiny_1.3.1,stress,1192,0.02,0.02,0.04,25834.45,0
yolo11tiny_1.3.1,stress,1193,0.01,0.01,0.02,40676.86,0
yolo11tiny_1.3.1,stress,1194,0.01,0.01,0.03,37325.97,0
yolo11tiny_1.3.1,stress,1195,0.01,0.01,0.03,39086.93,0
yolo11tiny_1.3.1,stress,1196,0.01,0.02,0.03,32696.83,0
yolo11tiny_1.3.1,stress,1197,0.02,0.03,0.05,19386.23,0
yolo11tiny_1.3.1,stress,1198,0.02,0.02,0.04,24767.8,0
yolo11tiny_1.3.1,stress,1199,0.01,0.01,0.02,47714.48,0
yolo11tiny_1.3.1,stress,1200,0.02,0.02,0.05,21182.85,0
yolo11tiny_1.3.1,stress,1201,0.07,0.04,0.1,9925.56,0
yolo11tiny_1.3.1,stress,1202,0.02,0.03,0.04,22577.44,0
yolo11tiny_1.3.1,stress,1203,0.02,0.02,0.04,24047.71,0
yolo11tiny_1.3.1,stress,1204,0.02,0.02,0.04,23414.82,0
yolo11tiny_1.3.1,stress,1205,0.02,0.02,0.03,29019.99,0
yolo11tiny_1.3.1,stress,1206,0.32,0.05,0.36,2745.99,0
yolo11tiny_1.3.1,stress,1207,0.02,0.02,0.04,23880.6,0
yolo11tiny_1.3.1,stress,1208,0.02,0.03,0.05,21937.52,0
yolo11tiny_1.3.1,stress,1209,0.02,0.02,0.03,28639.34,0
yolo11tiny_1.3.1,stress,1210,0.01,0.01,0.03,39151.2,0
yolo11tiny_1.3.1,stress,1211,0.01,0.01,0.03,35190.2,0
yolo11tiny_1.3.1,stress,1212,0.02,0.02,0.04,23715.23,0
yolo11tiny_1.3.1,stress,1213,0.02,0.02,0.03,28708.41,0
yolo11tiny_1.3.1,stress,1214,0.01,0.01,0.03,39934.51,0
yolo11tiny_1.3.1,stress,1215,0.01,0.02,0.03,33286.73,0
yolo11tiny_1.3.1,stress,1216,0.02,0.02,0.04,24896.06,0
yolo11tiny_1.3.1,stress,1217,0.01,0.01,0.03,39151.2,0
yolo11tiny_1.3.1,stress,1218,0.01,0.01,0.02,43321.93,0
yolo11tiny_1.3.1,stress,1219,0.01,0.01,0.02,47904.19,0
yolo11tiny_1.3.1,stress,1220,0.01,0.01,0.02,44361.64,0
yolo11tiny_1.3.1,stress,1221,0.01,0.01,0.02,48288.18,0
yolo11tiny_1.3.1,stress,1222,0.03,0.04,0.07,15009.38,0
yolo11tiny_1.3.1,stress,1223,0.02,0.03,0.05,20689.37,0
yolo11tiny_1.3.1,stress,1224,0.02,0.03,0.05,21352.01,0
yolo11tiny_1.3.1,stress,1225,0.02,0.02,0.04,22835.22,0
yolo11tiny_1.3.1,stress,1226,0.02,0.02,0.04,22988.51,0
yolo11tiny_1.3.1,stress,1227,0.02,0.02,0.04,22879.11,0
yolo11tiny_1.3.1,stress,1228,0.02,0.02,0.04,25316.46,0
yolo11tiny_1.3.1,stress,1229,0.02,0.03,0.05,20050.13,0
yolo11tiny_1.3.1,stress,1230,0.02,0.02,0.04,24218.35,0
yolo11tiny_1.3.1,stress,1231,0.02,0.02,0.04,22944.2,0
yolo11tiny_1.3.1,stress,1232,0.01,0.02,0.03,31291.07,0
yolo11tiny_1.3.1,stress,1233,0.01,0.01,0.02,54297.66,0
yolo11tiny_1.3.1,stress,1234,0.01,0.01,0.03,35874.44,0
yolo11tiny_1.3.1,stress,1235,0.02,0.02,0.04,25613.44,0
yolo11tiny_1.3.1,stress,1236,0.02,0.02,0.04,22556.05,0
yolo11tiny_1.3.1,stress,1237,0.02,0.02,0.04,23552.69,0
yolo11tiny_1.3.1,stress,1238,0.02,0.92,0.94,1068.14,0
yolo11tiny_1.3.1,stress,1239,0.03,0.02,0.05,18223.23,0
yolo11tiny_1.3.1,stress,1240,0.02,0.02,0.04,24973.78,0
yolo11tiny_1.3.1,stress,1241,0.02,0.02,0.04,24716.99,0
yolo11tiny_1.3.1,stress,1242,0.02,0.02,0.04,22451.22,0
yolo11tiny_1.3.1,stress,1243,0.06,0.03,0.09,11379.8,0
yolo11tiny_1.3.1,stress,1244,0.02,0.03,0.05,21201.26,0
yolo11tiny_1.3.1,stress,1245,0.03,0.05,0.08,13311.15,0
yolo11tiny_1.3.1,stress,1246,0.02,0.03,0.05,20671.83,0
yolo11tiny_1.3.1,stress,1247,0.03,0.03,0.06,16632.02,0
yolo11tiny_1.3.1,stress,1248,0.02,0.02,0.04,23928.02,0
yolo11tiny_1.3.1,stress,1249,0.02,0.02,0.05,21201.71,0
yolo11tiny_1.3.1,stress,1250,0.02,0.03,0.05,21201.26,0
yolo11tiny_1.3.1,stress,1251,0.02,0.02,0.04,25723.47,0
yolo11tiny_1.3.1,stress,1252,0.02,0.02,0.04,24589.96,0
yolo11tiny_1.3.1,stress,1253,0.01,0.01,0.03,37975.16,0
yolo11tiny_1.3.1,stress,1254,0.02,0.02,0.04,24793.59,0
yolo11tiny_1.3.1,stress,1255,0.02,0.03,0.05,19246.31,0
yolo11tiny_1.3.1,stress,1256,0.01,0.01,0.02,40955.07,0
yolo11tiny_1.3.1,stress,1257,0.01,0.01,0.02,50421.02,0
yolo11tiny_1.3.1,stress,1258,0.01,0.01,0.02,51282.05,0
yolo11tiny_1.3.1,stress,1259,0.01,0.02,0.03,35714.29,0
yolo11tiny_1.3.1,stress,1260,0.01,0.01,0.02,51948.05,0
yolo11tiny_1.3.1,stress,1261,0.01,0.01,0.02,44859.14,0
yolo11tiny_1.3.1,stress,1262,0.04,0.22,0.26,3819.23,0
yolo11tiny_1.3.1,stress,1263,0.02,0.02,0.04,23833.36,0
yolo11tiny_1.3.1,stress,1264,0.02,0.02,0.05,21258.05,0
yolo11tiny_1.3.1,stress,1265,0.02,0.02,0.04,22535.21,0
yolo11tiny_1.3.1,stress,1266,0.03,0.02,0.05,21034.03,0
yolo11tiny_1.3.1,stress,1267,0.02,0.02,0.04,22813.34,0
yolo11tiny_1.3.1,stress,1268,0.02,0.02,0.04,25263.37,0
yolo11tiny_1.3.1,stress,1269,0.04,0.02,0.07,14999.93,0
yolo11tiny_1.3.1,stress,1270,0.02,0.02,0.04,26785.95,0
yolo11tiny_1.3.1,stress,1271,0.01,0.02,0.04,25504.35,0
yolo11tiny_1.3.1,stress,1272,0.01,0.02,0.03,31128.4,0
yolo11tiny_1.3.1,stress,1273,0.01,0.02,0.03,30967.42,0
yolo11tiny_1.3.1,stress,1274,0.02,0.02,0.03,30534.35,0
yolo11tiny_1.3.1,stress,1275,0.01,0.01,0.02,65218.81,0
yolo11tiny_1.3.1,stress,1276,0.01,0.02,0.03,32564.8,0
yolo11tiny_1.3.1,stress,1277,0.02,0.02,0.04,27554.28,0
yolo11tiny_1.3.1,stress,1278,0.01,0.02,0.03,33012.02,0
yolo11tiny_1.3.1,stress,1279,0.01,0.02,0.03,31047.22,0
yolo11tiny_1.3.1,stress,1280,0.03,0.03,0.06,17155.01,0
yolo11tiny_1.3.1,stress,1281,0.01,0.02,0.03,32921.81,0
yolo11tiny_1.3.1,stress,1282,0.01,0.02,0.03,34140.18,0
yolo11tiny_1.3.1,stress,1283,0.01,0.02,0.03,35555.56,0
yolo11tiny_1.3.1,stress,1284,0.01,0.02,0.03,31250.0,0
yolo11tiny_1.3.1,stress,1285,0.02,0.02,0.04,24818.82,0
yolo11tiny_1.3.1,stress,1286,0.02,0.03,0.05,19591.71,0
yolo11tiny_1.3.1,stress,1287,0.02,0.2,0.22,4517.22,0
yolo11tiny_1.3.1,stress,1288,0.02,0.02,0.04,26115.12,0
yolo11tiny_1.3.1,stress,1289,0.02,0.02,0.04,24242.42,0
yolo11tiny_1.3.1,stress,1290,0.02,0.02,0.05,21447.72,0
yolo11tiny_1.3.1,stress,1291,0.02,0.03,0.05,21201.26,0
yolo11tiny_1.3.1,stress,1292,0.02,0.03,0.05,21447.72,0
yolo11tiny_1.3.1,stress,1293,0.02,0.02,0.04,26143.79,0
yolo11tiny_1.3.1,stress,1294,0.02,0.04,0.07,15084.78,0
yolo11tiny_1.3.1,stress,1295,0.02,0.02,0.04,24072.02,0
yolo11tiny_1.3.1,stress,1296,0.02,0.02,0.04,28136.52,0
yolo11tiny_1.3.1,stress,1297,0.04,0.07,0.11,8852.77,0
yolo11tiny_1.3.1,stress,1298,0.02,0.02,0.04,27460.46,0
yolo11tiny_1.3.1,stress,1299,0.02,0.03,0.05,20218.77,0
yolo11tiny_1.3.1,stress,1300,0.01,0.01,0.03,37440.56,0
yolo11tiny_1.3.1,stress,1301,0.01,0.01,0.03,38156.29,0
yolo11tiny_1.3.1,stress,1302,0.01,0.01,0.02,41025.64,0
yolo11tiny_1.3.1,stress,1303,0.01,0.01,0.02,40404.04,0
yolo11tiny_1.3.1,stress,1304,0.01,0.01,0.02,47619.05,0
yolo11tiny_1.3.1,stress,1305,0.01,0.02,0.03,31454.45,0
yolo11tiny_1.3.1,stress,1306,0.01,0.01,0.03,37500.94,0
yolo11tiny_1.3.1,stress,1307,0.02,0.02,0.04,25104.18,0
yolo11tiny_1.3.1,stress,1308,0.03,0.02,0.06,17429.19,0
yolo11tiny_1.3.1,stress,1309,0.02,0.02,0.04,23346.49,0
yolo11tiny_1.3.1,stress,1310,0.02,0.02,0.04,23054.76,0
yolo11tiny_1.3.1,stress,1311,0.02,0.02,0.04,27118.64,0
yolo11tiny_1.3.1,stress,1312,0.02,0.03,0.05,19575.6,0
yolo11tiny_1.3.1,stress,1313,0.02,0.03,0.05,21390.37,0
yolo11tiny_1.3.1,stress,1314,0.02,0.02,0.04,22387.89,0
yolo11tiny_1.3.1,stress,1315,0.02,0.03,0.05,21467.06,0
yolo11tiny_1.3.1,stress,1316,0.02,0.02,0.04,22284.12,0
yolo11tiny_1.3.1,stress,1317,0.02,0.02,0.04,22556.05,0
yolo11tiny_1.3.1,stress,1318,0.02,0.02,0.05,22201.5,0
yolo11tiny_1.3.1,stress,1319,0.02,0.02,0.05,21582.89,0
yolo11tiny_1.3.1,stress,1320,0.02,0.02,0.04,24948.23,0
yolo11tiny_1.3.1,stress,1321,0.02,0.02,0.04,23622.23,0
yolo11tiny_1.3.1,stress,1322,0.02,0.03,0.05,21602.0,0
yolo11tiny_1.3.1,stress,1323,0.02,0.03,0.05,21314.69,0
yolo11tiny_1.3.1,stress,1324,0.02,0.03,0.05,21798.37,0
yolo11tiny_1.3.1,stress,1325,0.02,0.02,0.05,21409.15,0
yolo11tiny_1.3.1,stress,1326,0.02,0.02,0.04,24565.2,0
yolo11tiny_1.3.1,stress,1327,0.02,0.02,0.04,23952.1,0
yolo11tiny_1.3.1,stress,1328,0.03,0.03,0.06,17634.2,0
yolo11tiny_1.3.1,stress,1329,0.02,0.04,0.06,15968.06,0
yolo11tiny_1.3.1,stress,1330,0.01,0.02,0.03,32786.89,0
yolo11tiny_1.3.1,stress,1331,0.02,0.02,0.04,27841.97,0
yolo11tiny_1.3.1,stress,1332,0.02,0.02,0.04,23165.84,0
yolo11tiny_1.3.1,stress,1333,0.02,0.03,0.05,20960.85,0
yolo11tiny_1.3.1,stress,1334,0.02,0.03,0.05,22140.55,0
yolo11tiny_1.3.1,stress,1335,0.02,0.02,0.04,22535.21,0
yolo11tiny_1.3.1,stress,1336,0.02,0.03,0.05,22140.55,0
yolo11tiny_1.3.1,stress,1337,0.02,0.02,0.04,22813.34,0
yolo11tiny_1.3.1,stress,1338,0.02,0.03,0.05,20797.37,0
yolo11tiny_1.3.1,stress,1339,0.02,0.03,0.05,18447.46,0
yolo11tiny_1.3.1,stress,1340,0.02,0.02,0.04,22662.89,0
yolo11tiny_1.3.1,stress,1341,0.02,0.03,0.05,19261.88,0
yolo11tiny_1.3.1,stress,1342,0.02,0.03,0.05,21582.89,0
yolo11tiny_1.3.1,stress,1343,0.02,0.02,0.04,24291.3,0
yolo11tiny_1.3.1,stress,1344,0.02,0.03,0.05,19639.81,0
yolo11tiny_1.3.1,stress,1345,0.03,0.03,0.06,16925.34,0
yolo11tiny_1.3.1,stress,1346,0.02,0.02,0.05,22058.5,0
yolo11tiny_1.3.1,stress,1347,0.02,0.02,0.04,26490.07,0
yolo11tiny_1.3.1,stress,1348,0.02,0.03,0.05,21660.96,0
yolo11tiny_1.3.1,stress,1349,0.02,0.02,0.04,23692.19,0
yolo11tiny_1.3.1,stress,1350,0.02,0.03,0.05,20287.68,0
yolo11tiny_1.3.1,stress,1351,0.02,0.03,0.05,20373.24,0
yolo11tiny_1.3.1,stress,1352,0.02,0.02,0.05,22222.22,0
yolo11tiny_1.3.1,stress,1353,0.02,0.02,0.05,21660.49,0
yolo11tiny_1.3.1,stress,1354,0.02,0.02,0.04,26286.74,0
yolo11tiny_1.3.1,stress,1355,0.03,0.03,0.06,16427.1,0
yolo11tiny_1.3.1,stress,1356,0.02,0.02,0.04,24340.97,0
yolo11tiny_1.3.1,stress,1357,0.02,0.03,0.05,19900.5,0
yolo11tiny_1.3.1,stress,1358,0.03,0.03,0.06,15533.98,0
yolo11tiny_1.3.1,stress,1359,0.02,0.03,0.06,17556.49,0
yolo11tiny_1.3.1,stress,1360,0.02,0.02,0.05,21258.05,0
yolo11tiny_1.3.1,stress,1361,0.01,0.02,0.03,33195.02,0
yolo11tiny_1.3.1,stress,1362,0.01,0.01,0.02,44117.0,0
yolo11tiny_1.3.1,stress,1363,0.01,0.01,0.02,44943.82,0
yolo11tiny_1.3.1,stress,1364,0.01,0.02,0.03,33566.06,0
yolo11tiny_1.3.1,stress,1365,0.01,0.01,0.02,41666.67,0
yolo11tiny_1.3.1,stress,1366,0.02,0.03,0.05,18735.36,0
yolo11tiny_1.3.1,stress,1367,0.02,0.02,0.05,22160.66,0
yolo11tiny_1.3.1,stress,1368,0.02,0.02,0.04,22492.63,0
yolo11tiny_1.3.1,stress,1369,0.02,0.03,0.05,21719.77,0
yolo11tiny_1.3.1,stress,1370,0.03,0.02,0.05,19624.0,0
yolo11tiny_1.3.1,stress,1371,0.05,0.03,0.08,12718.6,0
yolo11tiny_1.3.1,stress,1372,0.02,0.02,0.04,22598.87,0
yolo11tiny_1.3.1,stress,1373,0.02,0.02,0.04,25806.45,0
yolo11tiny_1.3.1,stress,1374,0.02,0.02,0.04,24000.38,0
yolo11tiny_1.3.1,stress,1375,0.02,0.02,0.04,24096.39,0
yolo11tiny_1.3.1,stress,1376,0.02,0.03,0.04,22922.64,0
yolo11tiny_1.3.1,stress,1377,0.12,0.02,0.14,7019.61,0
yolo11tiny_1.3.1,stress,1378,0.02,0.02,0.04,25423.94,0
yolo11tiny_1.3.1,stress,1379,0.02,0.02,0.04,28335.84,0
yolo11tiny_1.3.1,stress,1380,0.02,0.04,0.06,17777.78,0
yolo11tiny_1.3.1,stress,1381,0.02,0.03,0.05,21257.6,0
yolo11tiny_1.3.1,stress,1382,0.02,0.03,0.05,21857.92,0
yolo11tiny_1.3.1,stress,1383,0.02,0.02,0.05,21582.89,0
yolo11tiny_1.3.1,stress,1384,0.02,0.03,0.05,21371.17,0
yolo11tiny_1.3.1,stress,1385,0.02,0.03,0.04,22748.99,0
yolo11tiny_1.3.1,stress,1386,0.02,0.03,0.05,20671.83,0
yolo11tiny_1.3.1,stress,1387,0.05,0.04,0.09,11707.41,0
yolo11tiny_1.3.1,stress,1388,0.02,0.02,0.04,22284.12,0
yolo11tiny_1.3.1,stress,1389,0.02,0.03,0.05,21582.42,0
yolo11tiny_1.3.1,stress,1390,0.02,0.02,0.04,26936.03,0
yolo11tiny_1.3.1,stress,1391,0.02,0.02,0.04,24316.11,0
yolo11tiny_1.3.1,stress,1392,0.02,0.02,0.05,22058.5,0
yolo11tiny_1.3.1,stress,1393,0.02,0.02,0.05,21878.01,0
yolo11tiny_1.3.1,stress,1394,0.02,0.02,0.05,21877.53,0
yolo11tiny_1.3.1,stress,1395,0.02,0.03,0.05,20168.2,0
yolo11tiny_1.3.1,stress,1396,0.02,0.03,0.05,21958.24,0
yolo11tiny_1.3.1,stress,1397,0.02,0.02,0.05,21759.0,0
yolo11tiny_1.3.1,stress,1398,0.02,0.02,0.04,23278.01,0
yolo11tiny_1.3.1,stress,1399,0.02,0.03,0.04,22493.14,0
yolo11tiny_1.3.1,stress,1400,0.06,0.03,0.09,11695.91,0
yolo11tiny_1.3.1,stress,1401,0.04,0.04,0.07,13528.69,0
yolo11tiny_1.3.1,stress,1402,0.02,0.02,0.04,24640.25,0
yolo11tiny_1.3.1,stress,1403,0.03,0.08,0.11,8823.56,0
yolo11tiny_1.3.1,stress,1404,0.02,0.03,0.05,21371.63,0
yolo11tiny_1.3.1,stress,1405,0.02,0.02,0.04,24217.77,0
yolo11tiny_1.3.1,stress,1406,0.02,0.02,0.04,22598.87,0
yolo11tiny_1.3.1,stress,1407,0.02,0.02,0.04,24316.11,0
yolo11tiny_1.3.1,stress,1408,0.02,0.03,0.05,21505.38,0
yolo11tiny_1.3.1,stress,1409,0.02,0.04,0.06,16678.06,0
yolo11tiny_1.3.1,stress,1410,0.02,0.02,0.04,22684.48,0
yolo11tiny_1.3.1,stress,1411,0.03,0.02,0.05,18433.18,0
yolo11tiny_1.3.1,stress,1412,0.02,0.02,0.04,22513.9,0
yolo11tiny_1.3.1,stress,1413,0.02,0.02,0.04,23785.74,0
yolo11tiny_1.3.1,stress,1414,0.02,0.02,0.04,23414.82,0
yolo11tiny_1.3.1,stress,1415,0.02,0.06,0.08,11970.17,0
yolo11tiny_1.3.1,stress,1416,0.02,0.02,0.03,28880.87,0
yolo11tiny_1.3.1,stress,1417,0.02,0.02,0.04,23054.76,0
yolo11tiny_1.3.1,stress,1418,0.02,0.03,0.05,21680.22,0
yolo11tiny_1.3.1,stress,1419,0.02,0.02,0.04,26258.44,0
yolo11tiny_1.3.1,stress,1420,0.03,0.05,0.07,13483.09,0
yolo11tiny_1.3.1,stress,1421,0.02,0.02,0.04,22683.97,0
yolo11tiny_1.3.1,stress,1422,0.04,0.02,0.06,16949.15,0
yolo11tiny_1.3.1,stress,1423,0.02,0.03,0.05,19496.6,0
yolo11tiny_1.3.1,stress,1424,0.02,0.02,0.04,24539.88,0
yolo11tiny_1.3.1,stress,1425,0.02,0.03,0.04,22641.34,0
yolo11tiny_1.3.1,stress,1426,0.02,0.02,0.04,27972.03,0
yolo11tiny_1.3.1,stress,1427,0.02,0.03,0.05,19261.51,0
yolo11tiny_1.3.1,stress,1428,0.02,0.03,0.05,21958.24,0
yolo11tiny_1.3.1,stress,1429,0.02,0.03,0.05,19639.81,0
yolo11tiny_1.3.1,stress,1430,0.03,0.03,0.06,17429.19,0
yolo11tiny_1.3.1,stress,1431,0.02,0.03,0.05,19917.14,0
yolo11tiny_1.3.1,stress,1432,0.02,0.03,0.05,21220.16,0
yolo11tiny_1.3.1,stress,1433,0.02,0.03,0.05,20356.23,0
yolo11tiny_1.3.1,stress,1434,0.02,0.04,0.06,16150.91,0
yolo11tiny_1.3.1,stress,1435,0.02,0.03,0.05,18852.98,0
yolo11tiny_1.3.1,stress,1436,0.02,0.02,0.04,22535.21,0
yolo11tiny_1.3.1,stress,1437,0.02,0.02,0.04,22727.27,0
yolo11tiny_1.3.1,stress,1438,0.02,0.05,0.08,13274.4,0
yolo11tiny_1.3.1,stress,1439,0.03,0.03,0.05,18764.54,0
yolo11tiny_1.3.1,stress,1440,0.02,0.02,0.04,24267.13,0
yolo11tiny_1.3.1,stress,1441,0.02,0.02,0.04,22770.23,0
yolo11tiny_1.3.1,stress,1442,0.02,0.02,0.04,22471.91,0
yolo11tiny_1.3.1,stress,1443,0.02,0.03,0.05,18823.53,0
yolo11tiny_1.3.1,stress,1444,0.02,0.02,0.04,22429.57,0
yolo11tiny_1.3.1,stress,1445,0.02,0.02,0.04,22535.21,0
yolo11tiny_1.3.1,stress,1446,0.02,0.02,0.04,22835.22,0
yolo11tiny_1.3.1,stress,1447,0.03,0.04,0.07,13551.6,0
yolo11tiny_1.3.1,stress,1448,0.02,0.02,0.04,24365.28,0
yolo11tiny_1.3.1,stress,1449,0.02,0.02,0.04,23391.81,0
yolo11tiny_1.3.1,stress,1450,0.02,0.03,0.05,21276.6,0
yolo11tiny_1.3.1,stress,1451,0.02,0.02,0.04,24818.82,0
yolo11tiny_1.3.1,stress,1452,0.02,0.02,0.05,22058.99,0
